ArticleID,Source,race,race_w2v,cigarillos,cigarillos_w2v,youth,youth_w2v,egal_w2v,ind_w2v,protest,riot,michael_brown,dead_blacks,n_words
vox42,Vox,0.0,0.125883105572,0.0,0.0412051847228,0.0,0.0931219063499,0.121570082779,0.131440344256,1,0,0,0,666
vox43,Vox,14.0,0.175699375297,0.0,0.0512173205533,0.0,0.104074794131,0.135786061333,0.133667531346,0,0,0,0,562
vox44,Vox,1.0,0.163492519727,0.0,0.0500847936383,0.0,0.105750863826,0.122616841657,0.123285477801,0,0,0,0,153
wapo1,WashingtonPost,6.0,0.128531906849,0.0,0.0513559321829,0.0,0.101929012679,0.0990456559026,0.109067798186,7,3,1,0,1041
wapo2,WashingtonPost,2.0,0.127027613263,0.0,0.0492996586252,0.0,0.0983649560529,0.102517724601,0.11146479622,3,1,2,1,1560
wapo3,WashingtonPost,17.0,0.134680265966,0.0,0.0528948919002,0.0,0.100859860032,0.10224288587,0.10920808895,5,1,1,0,1987
wapo4,WashingtonPost,4.0,0.122929019342,0.0,0.0551389364418,0.0,0.0921810924819,0.0933955164747,0.105830979239,1,2,1,0,689
wapo5,WashingtonPost,6.0,0.143139717387,0.0,0.0708681812234,0.0,0.101264091948,0.124231300532,0.148750856839,0,0,1,0,717
wapo6,WashingtonPost,4.0,0.139075268472,0.0,0.0639757180585,0.0,0.104647069326,0.113876456669,0.128741537516,0,0,2,0,852
wapo7,WashingtonPost,9.0,0.147254916293,0.0,0.0574986082374,0.0,0.0941432146647,0.120844032367,0.126554321821,0,0,1,1,833
wapo8,WashingtonPost,5.0,0.120635792946,0.0,0.0453223857047,0.0,0.0978312956483,0.0944075545185,0.106125235621,7,2,4,1,1513
wapo9,WashingtonPost,1.0,0.125597241331,0.0,0.0410769669533,0.0,0.0929419454849,0.0957232469543,0.100160760515,2,0,1,0,195
wapo10,WashingtonPost,1.0,0.127585457025,0.0,0.0419446192655,1.0,0.103034903613,0.115060238034,0.125786291453,0,1,3,0,552
wapo11,WashingtonPost,0.0,0.134103839866,0.0,0.0557466511227,0.0,0.0965099726036,0.130539421753,0.160001737583,1,0,2,0,193
wapo12,WashingtonPost,0.0,0.114872204274,0.0,0.0469062992569,0.0,0.0962949189764,0.0780036082819,0.0831362949952,0,2,0,0,173
wapo13,WashingtonPost,11.0,0.156965569337,0.0,0.0509252205015,0.0,0.102825486121,0.12031447667,0.11957278074,1,1,0,0,675
wapo14,WashingtonPost,5.0,0.12399437082,0.0,0.0458715078143,0.0,0.0977016201974,0.104764651374,0.112220020983,5,0,3,1,1494
wapo15,WashingtonPost,7.0,0.15484660167,0.0,0.0557701672959,0.0,0.102440744165,0.124743723755,0.126328498891,4,0,1,0,984
wapo16,WashingtonPost,2.0,0.124100024285,0.0,0.0669493076961,0.0,0.100324003228,0.101589554151,0.120577209485,3,3,3,0,993
wapo17,WashingtonPost,5.0,0.134159772777,0.0,0.0606382295795,0.0,0.0992890630479,0.108879832521,0.118468311208,2,7,1,0,1031
wapo18,WashingtonPost,4.0,0.135912136996,0.0,0.060568003404,0.0,0.103221027891,0.106778383823,0.113765651803,4,1,1,0,871
wapo19,WashingtonPost,1.0,0.130690381245,0.0,0.0484022776427,0.0,0.103579334194,0.0764177195024,0.0866182586749,1,0,1,0,56
wapo20,WashingtonPost,0.0,0.121420906804,0.0,0.0450337010176,0.0,0.0956359752006,0.097878751119,0.104114817219,0,0,2,0,462
wapo21,WashingtonPost,0.0,0.131988764517,0.0,0.0572755037967,0.0,0.101407164717,0.110292872746,0.11928812814,0,0,1,0,446
wapo22,WashingtonPost,7.0,0.158596427132,0.0,0.0486276998272,0.0,0.10874360458,0.136845316392,0.13985544015,0,1,2,0,868
wapo23,WashingtonPost,0.0,0.128841197393,0.0,0.0507712299306,0.0,0.10143781824,0.109853496262,0.125983292466,4,0,1,0,391
wapo24,WashingtonPost,16.0,0.151820654707,0.0,0.0504986856326,0.0,0.103613532386,0.106601047498,0.107438186831,1,0,2,0,581
wapo25,WashingtonPost,2.0,0.143870798599,0.0,0.0498681321949,0.0,0.102712153512,0.115811610095,0.130043428889,2,0,1,0,232
wapo26,WashingtonPost,1.0,0.1021396109,0.0,0.045462640436,0.0,0.091636911734,0.0899318053768,0.0983031614939,1,0,0,0,278
wapo27,WashingtonPost,4.0,0.128008244591,0.0,0.0580607704332,2.0,0.111336949419,0.104556920478,0.114146268034,1,0,8,0,1449
wapo28,WashingtonPost,3.0,0.114100791714,0.0,0.050882582659,0.0,0.0882804336891,0.100983509997,0.116284895114,2,2,2,0,978
wapo29,WashingtonPost,0.0,0.118194916529,0.0,0.0540438430046,0.0,0.0923487395532,0.0833029011112,0.0861991205275,2,2,1,0,297
wapo30,WashingtonPost,3.0,0.131096111621,0.0,0.0511694034703,0.0,0.0928568145183,0.111489717274,0.121280738084,7,0,1,0,1151
wapo31,WashingtonPost,1.0,0.12886293599,0.0,0.0514285651614,0.0,0.0993096634922,0.105194708691,0.119657162418,3,1,1,0,729
wapo32,WashingtonPost,25.0,0.162510227204,0.0,0.0496361503924,0.0,0.097481529419,0.126765848192,0.136724569006,2,1,1,0,1069
wapo33,WashingtonPost,1.0,0.134910107784,0.0,0.0553306843616,0.0,0.0920805472535,0.132143190356,0.143155074952,3,0,1,0,590
wapo34,WashingtonPost,2.0,0.126816667401,0.0,0.0430962823395,0.0,0.096179799119,0.104254229129,0.108584582048,2,0,1,0,647
wapo35,WashingtonPost,1.0,0.132644653592,0.0,0.0498788456929,0.0,0.10301817939,0.110579281008,0.128297781137,2,0,2,0,632
wapo36,WashingtonPost,0.0,0.128134586066,0.0,0.0476419571132,0.0,0.0980669254241,0.102583775497,0.10890242613,0,0,1,0,394
wapo37,WashingtonPost,3.0,0.13561668417,0.0,0.05218024196,0.0,0.100928039428,0.117083805659,0.132243181176,4,2,2,0,770
wapo38,WashingtonPost,3.0,0.120339468983,0.0,0.0554734299592,0.0,0.0941372265933,0.103896240665,0.11424532891,0,2,1,0,799
wapo39,WashingtonPost,20.0,0.137610263541,0.0,0.0448894258184,0.0,0.099399359553,0.102094741685,0.1085955519,2,1,1,0,1621
wapo40,WashingtonPost,0.0,0.118269566416,0.0,0.0494726429448,0.0,0.085257233228,0.113556303529,0.120513189797,0,0,0,0,151
wapo41,WashingtonPost,5.0,0.116437701515,0.0,0.045164213301,0.0,0.104907579073,0.0796338733553,0.0855497141758,3,0,1,0,204
wapo42,WashingtonPost,1.0,0.119351806551,0.0,0.0406000067075,0.0,0.0929465163248,0.106596251267,0.112512067664,2,0,1,0,522
wapo43,WashingtonPost,5.0,0.137009802836,0.0,0.0481855490458,0.0,0.0913211563092,0.137799927174,0.144514649678,0,1,1,0,1049
wapo44,WashingtonPost,7.0,0.119149424537,0.0,0.0583654834783,0.0,0.0894452846737,0.103847867312,0.113250489193,2,1,1,0,1153
wapo45,WashingtonPost,21.0,0.138657326469,0.0,0.0529395237404,0.0,0.096488676812,0.122009228774,0.1377549721,0,1,8,1,1714
wapo46,WashingtonPost,13.0,0.125892976078,0.0,0.0630465703763,0.0,0.0930884713023,0.109906861907,0.127746834089,1,0,1,0,1291
wapo47,WashingtonPost,3.0,0.116882289426,0.0,0.0414897387937,0.0,0.0892226785196,0.0959759871557,0.107476038675,6,2,1,0,697
wapo48,WashingtonPost,2.0,0.116673123076,0.0,0.0511212840256,0.0,0.0901196203753,0.101049430903,0.106115510918,5,2,1,0,693
wapo49,WashingtonPost,18.0,0.138229048604,0.0,0.0512517139442,0.0,0.102803868858,0.110653860653,0.119167838856,2,1,1,0,1498
wapo50,WashingtonPost,7.0,0.118785003075,0.0,0.052676173082,0.0,0.0907217480788,0.101797934298,0.110033416298,0,0,0,0,486
wapo51,WashingtonPost,2.0,0.125658863348,0.0,0.0482466917896,0.0,0.0933611009285,0.114788723694,0.12265539879,0,0,2,0,790
wapo52,WashingtonPost,1.0,0.120722266784,0.0,0.0504677858653,0.0,0.0919065706971,0.100350379333,0.117636158799,3,0,1,0,556
wapo53,WashingtonPost,1.0,0.12470111622,0.0,0.0360256951685,0.0,0.091308886645,0.106579223497,0.114593175481,0,0,1,0,420
wapo54,WashingtonPost,3.0,0.137234646563,0.0,0.0510204692874,0.0,0.0964274050526,0.124929530388,0.137307428545,0,0,0,1,1011
wapo55,WashingtonPost,1.0,0.117986056607,0.0,0.0503248530037,0.0,0.0836000383708,0.109666812792,0.1221702174,0,0,0,0,607
wapo56,WashingtonPost,18.0,0.154015185464,0.0,0.0611224802689,0.0,0.10400224533,0.125430741091,0.136434696521,0,0,1,0,1418
wapo57,WashingtonPost,2.0,0.114149071174,0.0,0.0458222732834,0.0,0.0928044511387,0.108799951777,0.115688978327,1,0,0,0,799
wapo58,WashingtonPost,1.0,0.122499845145,0.0,0.0428129528014,0.0,0.0840261331898,0.111448220361,0.119308467151,2,0,0,0,504
wapo59,WashingtonPost,2.0,0.130701169443,0.0,0.046113607091,0.0,0.0954936459903,0.115267127962,0.119838565176,8,1,1,0,706
wapo60,WashingtonPost,3.0,0.140101516832,0.0,0.0546015670755,0.0,0.0988605658111,0.122619372618,0.130394141495,0,1,3,0,418
wapo61,WashingtonPost,3.0,0.13385466399,0.0,0.0403735010981,0.0,0.096813803407,0.131152134537,0.144798101123,5,0,2,0,1675
wapo62,WashingtonPost,1.0,0.119131243951,0.0,0.0469499057029,0.0,0.0942491978906,0.107328277402,0.113288971399,4,0,1,0,464
wapo63,WashingtonPost,14.0,0.136083057448,0.0,0.0479704735171,0.0,0.0959516730504,0.133126445937,0.141375318905,56,12,3,0,3821
wapo64,WashingtonPost,4.0,0.141734793786,0.0,0.050691625115,0.0,0.0990353667177,0.14411025838,0.157590308274,4,1,3,0,1722
wapo65,WashingtonPost,0.0,0.118694467803,0.0,0.0312581153595,0.0,0.0941051473895,0.0986575738825,0.100552974728,0,0,1,0,429
wapo66,WashingtonPost,15.0,0.172226049664,0.0,0.049438350537,0.0,0.113369169914,0.14801585641,0.138485275799,0,0,0,0,768
wapo67,WashingtonPost,3.0,0.130898708724,0.0,0.0478561854503,0.0,0.0916009337444,0.124002475323,0.13255878569,3,0,2,0,1115
wapo68,WashingtonPost,8.0,0.143566101916,0.0,0.0401819033651,0.0,0.0863749381425,0.120963290695,0.125702601237,35,4,0,0,1008
wapo69,WashingtonPost,5.0,0.131273407832,0.0,0.0577854355242,0.0,0.0931840213131,0.116638115639,0.136119104658,1,1,1,0,1606
wapo70,WashingtonPost,5.0,0.140041159294,0.0,0.0505742056266,0.0,0.0931038917546,0.136445580174,0.146838927178,0,0,1,0,775
wapo71,WashingtonPost,5.0,0.128915655047,0.0,0.054594636809,0.0,0.105225442132,0.113603262154,0.12095449251,1,0,0,0,976
wapo72,WashingtonPost,3.0,0.121738338697,0.0,0.0383513311081,0.0,0.0920450917595,0.106016440916,0.112750945106,1,0,1,0,601
wapo73,WashingtonPost,2.0,0.127399553753,0.0,0.0499389755204,0.0,0.0846118722719,0.130295551671,0.137477142403,0,0,1,0,996
wapo74,WashingtonPost,2.0,0.128743095736,0.0,0.0487442510393,0.0,0.0949155825703,0.122320941988,0.126831967537,11,0,1,0,1132
wapo75,WashingtonPost,1.0,0.133126289044,0.0,0.0538787770466,0.0,0.10436090495,0.119744842646,0.132801364073,3,0,2,0,618
wapo76,WashingtonPost,2.0,0.135829724147,0.0,0.0426707815234,0.0,0.090693054159,0.112378796957,0.116751199614,2,0,1,0,271
wapo77,WashingtonPost,4.0,0.138250285474,0.0,0.0557256863482,0.0,0.123013081893,0.116320028074,0.129209165741,0,1,2,0,495
wapo78,WashingtonPost,1.0,0.112178256044,0.0,0.0409189647464,0.0,0.086222008712,0.109369537126,0.117735467869,1,0,0,0,401
wapo79,WashingtonPost,3.0,0.13392668584,0.0,0.048494293011,0.0,0.0991945938915,0.111947630853,0.119384828814,7,0,1,0,1335
wapo80,WashingtonPost,5.0,0.143791775272,0.0,0.0454244142681,0.0,0.09304804772,0.130333356619,0.132252667975,0,0,1,0,915
wapo81,WashingtonPost,0.0,0.124259697954,0.0,0.0400157490323,0.0,0.0991421707376,0.107614320112,0.110835966809,5,0,1,0,472
wapo82,WashingtonPost,0.0,0.142891551076,0.0,0.060032698266,0.0,0.0928530004389,0.133507106144,0.146592991159,5,1,2,0,1137
wapo83,WashingtonPost,4.0,0.148609594483,0.0,0.0430260078458,0.0,0.105922620206,0.144935665445,0.158496011495,1,1,1,0,1345
wapo84,WashingtonPost,2.0,0.135342802803,0.0,0.0639225800583,0.0,0.125470925599,0.120452095051,0.126125551253,0,0,2,0,619
wapo85,WashingtonPost,5.0,0.159192683005,0.0,0.0533560674634,0.0,0.0903634148577,0.128687484001,0.130193572908,0,0,2,0,145
wapo86,WashingtonPost,0.0,0.128633410985,0.0,0.0474574930851,0.0,0.0922616919826,0.12227685246,0.136707444097,6,1,2,0,720
wapo87,WashingtonPost,5.0,0.138417241775,0.0,0.0481513794685,0.0,0.0904579271007,0.124750298123,0.130073723835,2,1,1,0,1149
wapo88,WashingtonPost,0.0,0.107167270349,0.0,0.0534115551299,0.0,0.0845769341476,0.0744836362244,0.0894668323531,0,0,0,0,106
wapo89,WashingtonPost,2.0,0.124276210132,0.0,0.0300112971302,0.0,0.0934466915834,0.108257800064,0.120476004918,1,0,1,0,440
wapo90,WashingtonPost,2.0,0.140149847804,0.0,0.0452303753993,0.0,0.0925827489871,0.140273863466,0.145044764037,0,1,0,0,726
wapo91,WashingtonPost,1.0,0.120619407885,0.0,0.0558330458067,0.0,0.0998030642369,0.101290793793,0.118100109672,3,2,0,0,586
wapo92,WashingtonPost,16.0,0.167073356392,0.0,0.0505728329691,0.0,0.101216833545,0.128644001287,0.119245394162,1,0,1,0,674
wapo93,WashingtonPost,4.0,0.136450416436,0.0,0.0519130282897,0.0,0.0872320016006,0.133756284244,0.140955587133,4,1,0,0,1565
wapo94,WashingtonPost,11.0,0.148052759847,0.0,0.0422654126999,0.0,0.0998290922341,0.121759820245,0.121553235954,5,8,0,0,1207
wapo95,WashingtonPost,2.0,0.131380894278,0.0,0.0531582330118,0.0,0.0975265388627,0.119102108397,0.129900106873,5,1,1,1,1054
wapo96,WashingtonPost,4.0,0.129962358745,0.0,0.0481946281806,0.0,0.0984917763984,0.114765783919,0.119554559352,12,2,1,0,1614
wapo97,WashingtonPost,3.0,0.127027420595,0.0,0.0583843065436,0.0,0.0945619036372,0.114747256488,0.124812464903,17,2,1,0,1072
wapo98,WashingtonPost,2.0,0.126816440816,0.0,0.0450507534142,0.0,0.0929074647131,0.115449915832,0.126284697119,3,0,0,0,575
wapo99,WashingtonPost,14.0,0.139576005484,0.0,0.0529399707823,0.0,0.105646927376,0.113018400558,0.121636658282,3,1,1,0,1291
wapo100,WashingtonPost,14.0,0.152683051801,0.0,0.060103374315,0.0,0.108116937499,0.127711984439,0.141397651796,0,2,2,0,1248
wapo101,WashingtonPost,8.0,0.155520669576,0.0,0.0506872917031,0.0,0.0988993306281,0.133745014881,0.136256760745,2,0,3,0,916
wapo102,WashingtonPost,1.0,0.117476717048,0.0,0.0418052240791,0.0,0.0902191653844,0.10057482348,0.105325398505,2,0,1,0,1377
wapo103,WashingtonPost,19.0,0.156332230109,0.0,0.0504914937646,0.0,0.102949950047,0.124237282186,0.129733682577,0,0,2,0,898
wapo104,WashingtonPost,9.0,0.127865366017,0.0,0.0584398239713,0.0,0.100066844431,0.107171363617,0.118093442771,5,0,1,0,513
wapo105,WashingtonPost,3.0,0.131999332252,0.0,0.0424519464743,0.0,0.0899540135778,0.115810701944,0.126612728151,1,0,1,0,1912
wapo106,WashingtonPost,2.0,0.127535997922,0.0,0.0591753191616,0.0,0.0937633705913,0.10041507713,0.1082858714,0,2,1,1,804
wapo107,WashingtonPost,6.0,0.12196881426,0.0,0.0475518693325,0.0,0.102826301373,0.0972383858703,0.116237680719,2,1,2,0,658
wapo108,WashingtonPost,2.0,0.129389171986,0.0,0.0557742694189,0.0,0.107302274286,0.096710846758,0.105024218143,0,0,1,1,233
wapo109,WashingtonPost,0.0,0.126054513472,0.0,0.0517495679442,0.0,0.0999023554496,0.115588756062,0.125508016415,3,0,0,0,810
wapo110,WashingtonPost,3.0,0.139456262872,0.0,0.0688941958224,0.0,0.0963700332204,0.13182991168,0.137411163036,0,0,0,0,801
wapo111,WashingtonPost,2.0,0.118360690623,0.0,0.0487999582186,0.0,0.0915204231299,0.103580727057,0.119061919304,0,0,1,0,248
wapo112,WashingtonPost,1.0,0.112824005459,0.0,0.0400204922543,0.0,0.0954872350371,0.113261290523,0.116062013487,0,0,0,0,787
wapo113,WashingtonPost,4.0,0.101900451631,0.0,0.0391110010043,0.0,0.0768321809899,0.0957477879344,0.107086637377,0,0,1,0,502
wapo114,WashingtonPost,6.0,0.125883168392,0.0,0.0503733502835,0.0,0.0944660664084,0.0987141119085,0.10592097711,3,0,5,0,1692
wapo115,WashingtonPost,7.0,0.13296049773,0.0,0.0431970202427,0.0,0.0919413784795,0.128065663329,0.132748200245,0,0,1,0,1506
wapo116,WashingtonPost,3.0,0.134383722176,0.0,0.0568610853917,0.0,0.103890765956,0.0950312276668,0.111515700941,0,0,0,0,242
wapo117,WashingtonPost,0.0,0.115406406797,0.0,0.0510710879103,0.0,0.0868513381521,0.0954186254926,0.111996661255,0,0,0,0,93
wapo118,WashingtonPost,0.0,0.137272475449,0.0,0.048515122627,0.0,0.0941357798764,0.12892692322,0.132064624748,0,0,0,0,463
wapo119,WashingtonPost,1.0,0.119909084056,0.0,0.0423753451612,0.0,0.0951704411088,0.112296774986,0.119642826988,1,0,1,0,714
wapo120,WashingtonPost,0.0,0.114540015615,0.0,0.0335587638383,0.0,0.0886285811018,0.1084982231,0.114730366748,0,0,0,0,148
wapo121,WashingtonPost,5.0,0.125176747748,0.0,0.0537801818182,0.0,0.0992784969651,0.10574833945,0.115677450828,10,0,2,0,1510
wapo122,WashingtonPost,6.0,0.164603810938,0.0,0.0460968205083,0.0,0.103454397971,0.135257698013,0.125065113794,0,0,0,0,507
wapo123,WashingtonPost,0.0,0.128223529543,0.0,0.0468150084025,0.0,0.0994446514655,0.109794799095,0.116243395364,1,0,4,0,519
wapo124,WashingtonPost,3.0,0.139518855242,0.0,0.0561107936267,0.0,0.0941779616036,0.13314859901,0.146254785119,2,1,6,0,722
wapo125,WashingtonPost,2.0,0.149013108988,0.0,0.0454525353544,0.0,0.0942898817593,0.146329005528,0.159403883304,1,0,0,0,1030
wapo126,WashingtonPost,2.0,0.126242076544,0.0,0.0420196300198,0.0,0.0927932552299,0.0959372977761,0.107482171146,1,0,1,0,383
wapo127,WashingtonPost,0.0,0.127873565262,0.0,0.0393599799709,0.0,0.0908221100128,0.110419781456,0.114713451941,0,0,3,0,261
wapo128,WashingtonPost,0.0,,0.0,,0.0,,,,0,0,0,0,0
wapo129,WashingtonPost,5.0,0.133643388843,0.0,0.0547671511034,0.0,0.0944414761485,0.123294857314,0.142486299365,1,1,2,1,997
wapo130,WashingtonPost,1.0,0.127542737319,0.0,0.0657724638029,0.0,0.0897524933419,0.137330090596,0.165166103273,0,0,0,0,310
wapo131,WashingtonPost,3.0,0.124436858405,0.0,0.0565631452066,0.0,0.0906377134187,0.119976359776,0.124736087509,0,0,0,0,465
wapo132,WashingtonPost,1.0,0.121508094162,0.0,0.0474280255037,0.0,0.0925316967606,0.111486709086,0.118610950495,1,0,0,0,345
wapo133,WashingtonPost,1.0,0.122732108009,0.0,0.0413682226086,0.0,0.0928838570764,0.0963392982594,0.0976342133685,0,0,1,0,371
wapo134,WashingtonPost,1.0,0.116736611851,0.0,0.0352778214579,0.0,0.0973025371628,0.111266686382,0.114038492043,1,0,0,0,593
wapo135,WashingtonPost,4.0,0.137190464041,0.0,0.0474991826112,0.0,0.0874777384268,0.126622756177,0.135954381565,2,3,1,0,730
wapo136,WashingtonPost,14.0,0.161197965493,0.0,0.0408160456318,0.0,0.101241377458,0.149021662145,0.15278064844,2,1,1,1,1828
wapo137,WashingtonPost,1.0,0.121012078259,0.0,0.0637200673924,0.0,0.0886987862222,0.0894821437529,0.0973657436442,0,0,2,0,699
wapo138,WashingtonPost,5.0,0.127324004774,0.0,0.0498968834464,0.0,0.0957517332473,0.100944109888,0.110855428695,1,0,3,0,475
wapo139,WashingtonPost,9.0,0.143199323752,0.0,0.0469064320138,0.0,0.0963918161894,0.122419474818,0.135680064358,3,0,1,2,782
wapo140,WashingtonPost,1.0,0.132372986401,0.0,0.0478317325936,0.0,0.0866696006287,0.116802203431,0.118355237077,4,1,1,0,325
wapo141,WashingtonPost,6.0,0.127429606027,0.0,0.047986435243,0.0,0.0976716446558,0.0996169597975,0.110996566042,1,0,1,0,681
wapo142,WashingtonPost,2.0,0.130788176574,0.0,0.0622896778472,0.0,0.105955567183,0.101678481943,0.112902539513,0,0,1,0,448
wapo143,WashingtonPost,6.0,0.129791188297,0.0,0.052632606293,0.0,0.0960168320988,0.11434474552,0.120815424188,3,2,0,0,947
wapo144,WashingtonPost,7.0,0.12920715453,0.0,0.0568884748394,0.0,0.0951467586124,0.0953130588847,0.103647089162,3,1,1,0,1680
wapo145,WashingtonPost,1.0,0.115906343502,0.0,0.049386722576,0.0,0.0939769534335,0.112875790995,0.116194360808,1,0,0,0,102
wapo146,WashingtonPost,5.0,0.126047957461,0.0,0.0524866913233,0.0,0.095802573774,0.106484189795,0.114570160269,7,5,1,0,1409
wapo147,WashingtonPost,0.0,0.111993798085,0.0,0.0495315910462,0.0,0.0985093362581,0.0796336054624,0.0918236570732,7,0,11,0,689
wapo148,WashingtonPost,0.0,0.121814851772,0.0,0.0527720322906,0.0,0.0894779842704,0.0946645141548,0.112461738425,4,1,1,0,182
wapo149,WashingtonPost,9.0,0.168337395295,0.0,0.0517479898434,0.0,0.101239634268,0.126603314527,0.132636644441,1,0,1,0,506
wapo150,WashingtonPost,1.0,0.114360804868,0.0,0.0398275251386,0.0,0.0903831771062,0.0861999304393,0.0988359402807,3,0,2,0,256
wapo151,WashingtonPost,3.0,0.117829052488,0.0,0.0394799765538,0.0,0.104766277179,0.0962267266241,0.114610869117,0,0,1,0,369
wapo152,WashingtonPost,0.0,0.12546321219,0.0,0.0522270850548,0.0,0.0978825758946,0.11991303835,0.132786117529,2,1,1,0,416
wapo153,WashingtonPost,6.0,0.137668713537,0.0,0.0542993051412,0.0,0.0974197246133,0.107985174922,0.121915230139,5,1,1,0,557
wapo154,WashingtonPost,0.0,0.120521004527,0.0,0.0546907004758,0.0,0.103081780602,0.094352744755,0.102611002542,9,3,1,0,579
wapo155,WashingtonPost,11.0,0.127062083855,1.0,0.0619685881812,0.0,0.102319539849,0.102295339606,0.11806231961,5,0,2,0,3026
wapo156,WashingtonPost,8.0,0.125219673759,0.0,0.0535160701532,0.0,0.0967824758087,0.0867299913452,0.0993410427891,3,0,2,0,600
wapo157,WashingtonPost,1.0,0.127567873609,0.0,0.0607796604261,0.0,0.0985239293892,0.0978506430123,0.100770009331,0,0,0,0,97
wapo158,WashingtonPost,11.0,0.11741813734,0.0,0.0535600638289,0.0,0.100086024911,0.100309587786,0.113249821613,1,0,0,0,912
wapo159,WashingtonPost,0.0,0.128697186714,0.0,0.0516984480701,0.0,0.0980834708651,0.108853956742,0.120166306262,1,0,2,0,470
wapo160,WashingtonPost,7.0,0.142087809528,0.0,0.0567870479063,0.0,0.104869398439,0.131607886505,0.147270014178,0,0,4,2,710
wapo161,WashingtonPost,17.0,0.153059264057,0.0,0.0607625481703,0.0,0.1047754816,0.124569099446,0.135092619399,0,0,1,0,1209
wapo162,WashingtonPost,1.0,0.118997955242,0.0,0.041064152885,0.0,0.0990920173092,0.0958455851039,0.10253260197,1,0,1,0,287
wapo163,WashingtonPost,2.0,0.12680996766,0.0,0.0710042437323,0.0,0.107186794558,0.101167298359,0.117382404987,2,0,2,0,727
wapo164,WashingtonPost,2.0,0.122365709008,0.0,0.0534997486627,0.0,0.0926209081238,0.0884628678632,0.101360081682,1,0,1,0,266
wapo165,WashingtonPost,0.0,0.138346788227,1.0,0.0626666139715,0.0,0.0980476585461,0.131860101198,0.140970671604,0,1,1,0,682
wapo166,WashingtonPost,14.0,0.148363701076,0.0,0.0579762780646,0.0,0.103365103674,0.12991263248,0.14315444097,4,0,1,0,954
wapo167,WashingtonPost,3.0,0.116850240704,0.0,0.0407866450471,0.0,0.0911554514504,0.0778331102941,0.0918707190426,1,0,4,0,375
wapo168,WashingtonPost,14.0,0.149309893316,0.0,0.0527804781925,0.0,0.109658134675,0.126194083946,0.141572809246,1,3,1,0,1128
wapo169,WashingtonPost,10.0,0.126844235693,0.0,0.0576710022886,0.0,0.0965576971359,0.103378004818,0.110688499969,14,3,4,0,2296
wapo170,WashingtonPost,0.0,0.123407355566,0.0,0.0508706910417,0.0,0.0966580880045,0.103909249523,0.115582297618,0,0,1,0,542
wapo171,WashingtonPost,11.0,0.11635629826,0.0,0.0572539197111,0.0,0.0936343923597,0.0936739918475,0.104821112316,0,0,1,0,448
wapo172,WashingtonPost,12.0,0.133673435813,0.0,0.0547686137617,0.0,0.0982825412291,0.09599230963,0.104974582525,4,16,1,0,1002
wapo173,WashingtonPost,6.0,0.128156510506,1.0,0.0475433658783,0.0,0.0956760891876,0.105030876914,0.115215481916,1,0,1,0,971
